Car_ID,Sale_Price_Lakh,Sale_Date,Buyer_Name
C22999,25.89,2022-05-13,Buyer_21999
C23000,27.8,2023-11-18,Buyer_22000
C23001,34.59,2023-02-02,Buyer_22001
C23002,8.16,2023-06-24,Buyer_22002
C23003,31.18,2023-01-01,Buyer_22003
C23004,10.25,2022-02-11,Buyer_22004
C23005,33.45,2023-02-21,Buyer_22005
C23006,15.1,2023-05-21,Buyer_22006
C23007,44.28,2022-05-07,Buyer_22007
C23008,12.42,2023-09-08,Buyer_22008
C23009,24.71,2023-07-26,Buyer_22009
C23010,28.82,2022-03-28,Buyer_22010
C23011,28.75,2023-06-16,Buyer_22011
C23012,17.1,2023-08-25,Buyer_22012
C23013,46.33,2023-03-29,Buyer_22013
C23014,18.13,2023-08-14,Buyer_22014
C23015,16.88,2022-07-09,Buyer_22015
C23016,32.91,2022-05-15,Buyer_22016
C23017,24.02,2023-11-05,Buyer_22017
C23018,46.09,2023-06-16,Buyer_22018
C23019,48.4,2023-02-08,Buyer_22019
C23020,36.5,2022-01-09,Buyer_22020
C23021,39.06,2023-08-27,Buyer_22021
C23022,41.49,2023-06-07,Buyer_22022
C23023,18.72,2022-06-13,Buyer_22023
C23024,22.89,2023-09-11,Buyer_22024
C23025,13.69,2022-11-13,Buyer_22025
C23026,33.53,2022-04-08,Buyer_22026
C23027,21.18,2022-05-17,Buyer_22027
C23028,14.8,2023-05-29,Buyer_22028
C23029,47.59,2023-09-09,Buyer_22029
C23030,6.44,2023-01-26,Buyer_22030
C23031,11.66,2022-04-30,Buyer_22031
C23032,3.83,2022-04-03,Buyer_22032
C23033,11.02,2022-06-11,Buyer_22033
C23034,21.65,2022-04-11,Buyer_22034
C23035,7.05,2023-07-01,Buyer_22035
C23036,19.4,2023-08-15,Buyer_22036
C23037,32.81,2022-07-21,Buyer_22037
C23038,19.78,2022-12-13,Buyer_22038
C23039,47.45,2023-10-31,Buyer_22039
C23040,49,2022-10-07,Buyer_22040
C23041,4.27,2023-03-05,Buyer_22041
C23042,6.49,2023-07-27,Buyer_22042
C23043,44.95,2023-06-05,Buyer_22043
C23044,42.67,2022-02-23,Buyer_22044
C23045,11.7,2022-05-19,Buyer_22045
C23046,2.72,2023-03-17,Buyer_22046
C23047,22.94,2022-12-06,Buyer_22047
C23048,46.94,2022-01-30,Buyer_22048
C23049,2.85,2023-07-10,Buyer_22049
C23050,15.87,2023-11-23,Buyer_22050
C23051,48.05,2022-05-12,Buyer_22051
C23052,23.3,2023-08-31,Buyer_22052
C23053,2.58,2023-12-22,Buyer_22053
C23054,48.21,2023-10-19,Buyer_22054
C23055,17.24,2023-04-29,Buyer_22055
C23056,34.43,2022-07-29,Buyer_22056
C23057,5.71,2022-01-17,Buyer_22057
C23058,14.34,2022-02-06,Buyer_22058
C23059,28.66,2022-05-30,Buyer_22059
C23060,10.7,2023-05-21,Buyer_22060
C23061,46.16,2022-08-15,Buyer_22061
C23062,19.89,2023-08-19,Buyer_22062
C23063,3.55,2023-07-10,Buyer_22063
C23064,39.91,2022-12-01,Buyer_22064
C23065,7.78,2022-07-28,Buyer_22065
C23066,35.16,2022-09-19,Buyer_22066
C23067,42.38,2022-10-07,Buyer_22067
C23068,5.51,2023-03-08,Buyer_22068
C23069,2.7,2023-08-26,Buyer_22069
C23070,33.1,2023-04-11,Buyer_22070
C23071,18.95,2023-11-02,Buyer_22071
C23072,2.64,2023-10-23,Buyer_22072
C23073,18.14,2022-02-24,Buyer_22073
C23074,24.8,2023-04-15,Buyer_22074
C23075,46.47,2022-06-14,Buyer_22075
C23076,34.68,2022-03-23,Buyer_22076
C23077,8.19,2022-12-30,Buyer_22077
C23078,38.45,2023-07-13,Buyer_22078
C23079,45.57,2022-03-29,Buyer_22079
C23080,16.17,2023-01-03,Buyer_22080
C23081,46.21,2022-06-28,Buyer_22081
C23082,4.27,2022-12-13,Buyer_22082
C23083,25.35,2023-01-09,Buyer_22083
C23084,6.71,2023-08-25,Buyer_22084
C23085,5.95,2023-05-11,Buyer_22085
C23086,11.21,2023-12-31,Buyer_22086
C23087,43.28,2023-12-26,Buyer_22087
C23088,30.6,2023-07-22,Buyer_22088
C23089,24.45,2022-07-31,Buyer_22089
C23090,42.48,2023-06-20,Buyer_22090
C23091,4.32,2023-05-16,Buyer_22091
C23092,24.56,2022-06-01,Buyer_22092
C23093,17.55,2022-03-15,Buyer_22093
C23094,18.6,2022-11-08,Buyer_22094
C23095,30.2,2023-10-09,Buyer_22095
C23096,2.35,2022-03-14,Buyer_22096
C23097,39.45,2023-11-18,Buyer_22097
C23098,11.6,2023-02-15,Buyer_22098
C23099,16.11,2023-08-22,Buyer_22099
C23100,40.27,2023-07-05,Buyer_22100
C23101,12.37,2023-05-10,Buyer_22101
C23102,45.2,2022-05-08,Buyer_22102
C23103,48.37,2022-04-09,Buyer_22103
C23104,39.72,2022-04-18,Buyer_22104
C23105,26.3,2022-08-22,Buyer_22105
C23106,38.17,2022-07-11,Buyer_22106
C23107,40.69,2022-09-08,Buyer_22107
C23108,28.51,2022-12-24,Buyer_22108
C23109,37.96,2023-06-08,Buyer_22109
C23110,7.6,2022-08-09,Buyer_22110
C23111,14.37,2022-07-15,Buyer_22111
C23112,21.41,2023-11-05,Buyer_22112
C23113,18.47,2022-01-29,Buyer_22113
C23114,44.71,2023-01-07,Buyer_22114
C23115,49.65,2023-11-24,Buyer_22115
C23116,42.1,2022-01-27,Buyer_22116
C23117,11.15,2023-07-11,Buyer_22117
C23118,25.2,2023-03-02,Buyer_22118
C23119,29.6,2022-04-14,Buyer_22119
C23120,33.28,2023-08-17,Buyer_22120
C23121,3.2,2023-04-10,Buyer_22121
C23122,3.19,2022-08-31,Buyer_22122
C23123,7.75,2022-10-07,Buyer_22123
C23124,6.66,2023-09-09,Buyer_22124
C23125,47.28,2023-02-01,Buyer_22125
C23126,16.77,2023-08-03,Buyer_22126
C23127,38.24,2023-02-19,Buyer_22127
C23128,31.44,2023-09-12,Buyer_22128
C23129,27.42,2022-02-21,Buyer_22129
C23130,21.39,2023-08-29,Buyer_22130
C23131,23.02,2023-07-02,Buyer_22131
C23132,22.49,2023-09-21,Buyer_22132
C23133,21.38,2023-12-15,Buyer_22133
C23134,14.33,2023-12-12,Buyer_22134
C23135,40.58,2023-11-17,Buyer_22135
C23136,17.29,2023-12-13,Buyer_22136
C23137,14.65,2023-04-27,Buyer_22137
C23138,29.61,2022-08-16,Buyer_22138
C23139,30.16,2022-11-12,Buyer_22139
C23140,7.77,2023-11-26,Buyer_22140
C23141,34.65,2022-01-31,Buyer_22141
C23142,6.54,2023-04-14,Buyer_22142
C23143,11.6,2022-03-18,Buyer_22143
C23144,40.83,2023-03-17,Buyer_22144
C23145,20.31,2022-12-14,Buyer_22145
C23146,30.54,2023-02-27,Buyer_22146
C23147,20.4,2023-09-12,Buyer_22147
C23148,13.27,2022-01-14,Buyer_22148
C23149,22.52,2022-07-04,Buyer_22149
C23150,41.97,2022-02-06,Buyer_22150
C23151,5.49,2023-10-29,Buyer_22151
C23152,26.93,2022-09-14,Buyer_22152
C23153,9.79,2022-01-08,Buyer_22153
C23154,25.54,2022-08-12,Buyer_22154
C23155,49.52,2023-07-22,Buyer_22155
C23156,36.57,2022-01-19,Buyer_22156
C23157,32.76,2023-07-02,Buyer_22157
C23158,25.63,2022-11-25,Buyer_22158
C23159,13.35,2023-07-04,Buyer_22159
C23160,33.91,2022-09-11,Buyer_22160
C23161,23.07,2023-01-24,Buyer_22161
C23162,21.46,2022-07-16,Buyer_22162
C23163,41.67,2023-01-18,Buyer_22163
C23164,33.4,2022-02-04,Buyer_22164
C23165,2.54,2022-12-02,Buyer_22165
C23166,3.31,2023-11-09,Buyer_22166
C23167,49.81,2023-06-29,Buyer_22167
C23168,25.62,2022-09-01,Buyer_22168
C23169,40.76,2022-03-01,Buyer_22169
C23170,31.73,2022-04-07,Buyer_22170
C23171,12.47,2023-05-30,Buyer_22171
C23172,32.15,2022-01-29,Buyer_22172
C23173,41.99,2023-01-30,Buyer_22173
C23174,17.68,2022-10-09,Buyer_22174
C23175,22.89,2023-08-07,Buyer_22175
C23176,16.23,2022-11-22,Buyer_22176
C23177,13.94,2022-04-11,Buyer_22177
C23178,39.1,2022-08-31,Buyer_22178
C23179,43.94,2023-03-15,Buyer_22179
C23180,33.96,2023-03-10,Buyer_22180
C23181,27.18,2023-06-23,Buyer_22181
C23182,16.25,2023-08-07,Buyer_22182
C23183,48.56,2022-08-29,Buyer_22183
C23184,17.62,2023-02-09,Buyer_22184
C23185,40.72,2022-03-27,Buyer_22185
C23186,18.39,2022-07-04,Buyer_22186
C23187,49.08,2023-01-28,Buyer_22187
C23188,5.21,2022-03-18,Buyer_22188
C23189,31.65,2022-06-20,Buyer_22189
C23190,11.15,2022-04-23,Buyer_22190
C23191,26.64,2022-12-24,Buyer_22191
C23192,20.02,2022-06-07,Buyer_22192
C23193,49.21,2022-01-27,Buyer_22193
C23194,37.98,2023-11-02,Buyer_22194
C23195,20.46,2023-12-31,Buyer_22195
C23196,39.02,2022-03-07,Buyer_22196
C23197,45.7,2022-02-19,Buyer_22197
C23198,41.56,2022-12-31,Buyer_22198
C23199,4.46,2022-10-08,Buyer_22199
C23200,9.95,2023-11-10,Buyer_22200
C23201,15.41,2023-10-15,Buyer_22201
C23202,43.84,2022-01-21,Buyer_22202
C23203,45.53,2022-04-29,Buyer_22203
C23204,30.17,2023-11-08,Buyer_22204
C23205,43.84,2023-12-28,Buyer_22205
C23206,37.31,2022-08-28,Buyer_22206
C23207,7.08,2023-07-28,Buyer_22207
C23208,35.96,2023-05-26,Buyer_22208
C23209,28.81,2023-08-25,Buyer_22209
C23210,47.4,2022-08-27,Buyer_22210
C23211,13.54,2022-08-22,Buyer_22211
C23212,30.15,2022-03-18,Buyer_22212
C23213,2.11,2022-09-17,Buyer_22213
C23214,46.96,2022-12-16,Buyer_22214
C23215,35.08,2023-01-26,Buyer_22215
C23216,48.83,2022-07-25,Buyer_22216
C23217,38.05,2022-02-04,Buyer_22217
C23218,33.66,2022-12-11,Buyer_22218
C23219,24.4,2022-07-23,Buyer_22219
C23220,40.28,2023-08-23,Buyer_22220
C23221,46.35,2022-01-08,Buyer_22221
C23222,20.16,2022-01-09,Buyer_22222
C23223,18.89,2022-10-30,Buyer_22223
C23224,15.25,2022-08-16,Buyer_22224
C23225,18.38,2022-01-15,Buyer_22225
C23226,3.25,2023-07-15,Buyer_22226
C23227,35.23,2023-06-18,Buyer_22227
C23228,25.01,2023-01-21,Buyer_22228
C23229,28.84,2022-05-07,Buyer_22229
C23230,37.59,2023-06-29,Buyer_22230
C23231,5.81,2023-09-27,Buyer_22231
C23232,22.78,2022-08-04,Buyer_22232
C23233,26.72,2023-12-23,Buyer_22233
C23234,20.74,2022-10-24,Buyer_22234
C23235,3.85,2023-08-17,Buyer_22235
C23236,43.91,2023-11-22,Buyer_22236
C23237,8.11,2023-11-15,Buyer_22237
C23238,24.83,2023-07-25,Buyer_22238
C23239,3,2023-09-10,Buyer_22239
C23240,49.46,2022-10-06,Buyer_22240
C23241,4.46,2023-06-05,Buyer_22241
C23242,16.88,2022-07-01,Buyer_22242
C23243,22.24,2022-09-01,Buyer_22243
C23244,12.69,2023-08-21,Buyer_22244
C23245,18.42,2022-05-20,Buyer_22245
C23246,29.73,2022-09-17,Buyer_22246
C23247,10.5,2023-11-14,Buyer_22247
C23248,44.42,2023-01-30,Buyer_22248
C23249,27.44,2023-09-25,Buyer_22249
C23250,14.33,2023-02-21,Buyer_22250
C23251,33.04,2023-04-18,Buyer_22251
C23252,37.55,2023-07-21,Buyer_22252
C23253,7.37,2023-02-25,Buyer_22253
C23254,13.53,2022-05-04,Buyer_22254
C23255,40.62,2022-03-25,Buyer_22255
C23256,20.41,2022-08-25,Buyer_22256
C23257,7.52,2023-05-01,Buyer_22257
C23258,36.24,2023-11-20,Buyer_22258
C23259,47.53,2022-10-19,Buyer_22259
C23260,42.07,2022-04-15,Buyer_22260
C23261,15.6,2023-12-01,Buyer_22261
C23262,48.23,2023-03-16,Buyer_22262
C23263,11.9,2022-01-21,Buyer_22263
C23264,44.76,2022-07-14,Buyer_22264
C23265,28.28,2022-12-03,Buyer_22265
C23266,23.86,2022-03-18,Buyer_22266
C23267,7.28,2022-07-31,Buyer_22267
C23268,24.07,2022-09-18,Buyer_22268
C23269,33.83,2023-12-08,Buyer_22269
C23270,43.27,2023-12-08,Buyer_22270
C23271,21.1,2023-10-13,Buyer_22271
C23272,6.97,2023-05-09,Buyer_22272
C23273,5.53,2022-09-12,Buyer_22273
C23274,2.49,2022-05-28,Buyer_22274
C23275,34.34,2022-10-02,Buyer_22275
C23276,34.79,2022-09-18,Buyer_22276
C23277,23.47,2022-08-08,Buyer_22277
C23278,18.15,2022-02-12,Buyer_22278
C23279,29.27,2022-08-15,Buyer_22279
C23280,3.42,2022-12-24,Buyer_22280
C23281,22.86,2023-04-30,Buyer_22281
C23282,28.4,2022-03-21,Buyer_22282
C23283,32.96,2023-04-21,Buyer_22283
C23284,34.03,2022-05-25,Buyer_22284
C23285,21.42,2022-02-11,Buyer_22285
C23286,39.49,2022-02-06,Buyer_22286
C23287,3,2023-11-23,Buyer_22287
C23288,16.69,2023-01-02,Buyer_22288
C23289,11.87,2023-04-22,Buyer_22289
C23290,18.48,2022-07-02,Buyer_22290
C23291,16.98,2023-10-06,Buyer_22291
C23292,10.52,2022-02-09,Buyer_22292
C23293,43.75,2022-08-10,Buyer_22293
C23294,31.11,2022-02-03,Buyer_22294
C23295,23.47,2023-07-16,Buyer_22295
C23296,22.71,2022-11-05,Buyer_22296
C23297,40.82,2022-10-14,Buyer_22297
C23298,28.35,2022-09-08,Buyer_22298
C23299,27.81,2022-10-30,Buyer_22299
C23300,24.3,2022-08-04,Buyer_22300
C23301,44.71,2023-11-22,Buyer_22301
C23302,7.45,2022-10-17,Buyer_22302
C23303,25.91,2022-05-10,Buyer_22303
C23304,8.08,2023-10-13,Buyer_22304
C23305,9.69,2023-11-28,Buyer_22305
C23306,32.18,2023-04-30,Buyer_22306
C23307,19.38,2023-10-12,Buyer_22307
C23308,38.39,2023-11-29,Buyer_22308
C23309,9.43,2023-07-15,Buyer_22309
C23310,34.5,2023-08-02,Buyer_22310
C23311,9.44,2022-02-18,Buyer_22311
C23312,31.6,2023-11-16,Buyer_22312
C23313,22.36,2023-12-30,Buyer_22313
C23314,32.52,2023-02-14,Buyer_22314
C23315,17.14,2023-09-23,Buyer_22315
C23316,38.63,2023-10-16,Buyer_22316
C23317,31.68,2022-02-26,Buyer_22317
C23318,25.51,2023-12-11,Buyer_22318
C23319,20.88,2023-07-20,Buyer_22319
C23320,23.01,2023-07-11,Buyer_22320
C23321,37.21,2022-12-23,Buyer_22321
C23322,20.41,2023-02-14,Buyer_22322
C23323,12.91,2023-03-05,Buyer_22323
C23324,30.24,2023-03-08,Buyer_22324
C23325,15.03,2023-05-02,Buyer_22325
C23326,37.01,2022-03-06,Buyer_22326
C23327,26.59,2022-02-09,Buyer_22327
C23328,11.16,2023-02-14,Buyer_22328
C23329,42.4,2023-12-06,Buyer_22329
C23330,48.89,2023-04-03,Buyer_22330
C23331,35.15,2022-12-09,Buyer_22331
C23332,5.93,2022-03-21,Buyer_22332
C23333,32.92,2022-04-21,Buyer_22333
C23334,15.69,2023-01-17,Buyer_22334
C23335,3.06,2023-09-26,Buyer_22335
C23336,5.84,2022-07-21,Buyer_22336
C23337,15.03,2023-12-23,Buyer_22337
C23338,31.76,2023-12-05,Buyer_22338
C23339,36.92,2023-09-08,Buyer_22339
C23340,48.89,2023-09-23,Buyer_22340
C23341,43.74,2022-04-25,Buyer_22341
C23342,2.78,2023-11-08,Buyer_22342
C23343,6.77,2022-07-11,Buyer_22343
C23344,6.86,2023-05-27,Buyer_22344
C23345,36.36,2022-02-22,Buyer_22345
C23346,15.44,2022-02-01,Buyer_22346
C23347,46.9,2022-12-17,Buyer_22347
C23348,16.86,2022-07-17,Buyer_22348
C23349,20.58,2023-10-14,Buyer_22349
C23350,15.05,2022-05-10,Buyer_22350
C23351,9.63,2022-01-03,Buyer_22351
C23352,43.18,2022-12-01,Buyer_22352
C23353,30.91,2023-06-04,Buyer_22353
C23354,43.24,2023-07-21,Buyer_22354
C23355,8.68,2023-12-24,Buyer_22355
C23356,44.48,2023-01-26,Buyer_22356
C23357,29.56,2023-04-17,Buyer_22357
C23358,28.21,2023-05-01,Buyer_22358
C23359,11.14,2022-03-30,Buyer_22359
C23360,45.62,2022-11-29,Buyer_22360
C23361,10.82,2023-11-18,Buyer_22361
C23362,17.05,2022-04-24,Buyer_22362
C23363,30.82,2023-12-17,Buyer_22363
C23364,24.57,2022-02-08,Buyer_22364
C23365,25.77,2022-02-24,Buyer_22365
C23366,37.38,2023-02-28,Buyer_22366
C23367,49.54,2022-07-21,Buyer_22367
C23368,30.83,2023-02-02,Buyer_22368
C23369,48.63,2023-11-19,Buyer_22369
C23370,45.25,2023-02-18,Buyer_22370
C23371,12.23,2023-07-22,Buyer_22371
C23372,27.41,2022-09-14,Buyer_22372
C23373,38.79,2022-10-07,Buyer_22373
C23374,47.53,2022-11-23,Buyer_22374
C23375,39.5,2022-10-31,Buyer_22375
C23376,20.57,2023-10-26,Buyer_22376
C23377,41.31,2022-08-23,Buyer_22377
C23378,37.96,2022-12-23,Buyer_22378
C23379,43.42,2022-04-13,Buyer_22379
C23380,39.75,2022-08-07,Buyer_22380
C23381,48.69,2022-03-08,Buyer_22381
C23382,37.72,2022-09-05,Buyer_22382
C23383,37.61,2022-04-09,Buyer_22383
C23384,39.72,2022-06-13,Buyer_22384
C23385,39.87,2023-03-26,Buyer_22385
C23386,30.09,2022-05-16,Buyer_22386
C23387,46.85,2023-02-19,Buyer_22387
C23388,41.01,2022-08-19,Buyer_22388
C23389,4.98,2022-04-09,Buyer_22389
C23390,10.38,2022-09-11,Buyer_22390
C23391,4.51,2022-09-06,Buyer_22391
C23392,8.94,2023-02-21,Buyer_22392
C23393,6.46,2023-03-01,Buyer_22393
C23394,38.71,2022-02-22,Buyer_22394
C23395,5.72,2023-01-18,Buyer_22395
C23396,10.85,2022-05-02,Buyer_22396
C23397,15.7,2023-02-13,Buyer_22397
C23398,37.05,2023-02-07,Buyer_22398
C23399,19.63,2023-03-20,Buyer_22399
C23400,34.07,2023-06-15,Buyer_22400
C23401,13.1,2023-08-01,Buyer_22401
C23402,3.28,2023-01-17,Buyer_22402
C23403,27.27,2022-12-11,Buyer_22403
C23404,7.69,2023-01-25,Buyer_22404
C23405,26.38,2023-09-25,Buyer_22405
C23406,30.55,2022-05-15,Buyer_22406
C23407,7.57,2023-12-27,Buyer_22407
C23408,12.03,2022-07-22,Buyer_22408
C23409,29.4,2023-02-21,Buyer_22409
C23410,19.64,2023-06-26,Buyer_22410
C23411,44.66,2022-11-04,Buyer_22411
C23412,16.01,2023-11-03,Buyer_22412
C23413,28.97,2023-03-09,Buyer_22413
C23414,3,2022-04-27,Buyer_22414
C23415,14.06,2022-03-28,Buyer_22415
C23416,15.93,2023-11-11,Buyer_22416
C23417,19.93,2023-01-18,Buyer_22417
C23418,9.11,2022-10-31,Buyer_22418
C23419,13.38,2023-09-02,Buyer_22419
C23420,42.58,2023-06-26,Buyer_22420
C23421,31.2,2022-03-14,Buyer_22421
C23422,31.04,2022-12-24,Buyer_22422
C23423,3.72,2023-06-29,Buyer_22423
C23424,22.01,2023-09-25,Buyer_22424
C23425,16.99,2022-02-14,Buyer_22425
C23426,13.49,2023-02-11,Buyer_22426
C23427,44.35,2022-06-13,Buyer_22427
C23428,34.48,2023-02-11,Buyer_22428
C23429,34.28,2022-05-11,Buyer_22429
C23430,33.97,2023-08-30,Buyer_22430
C23431,49.04,2022-04-01,Buyer_22431
C23432,17.49,2023-03-17,Buyer_22432
C23433,47.99,2023-11-11,Buyer_22433
C23434,33.17,2023-09-14,Buyer_22434
C23435,21.28,2023-12-06,Buyer_22435
C23436,14.9,2023-11-09,Buyer_22436
C23437,10.55,2023-05-07,Buyer_22437
C23438,43.39,2023-12-21,Buyer_22438
C23439,47.18,2022-04-16,Buyer_22439
C23440,42.58,2023-12-24,Buyer_22440
C23441,22.3,2022-10-21,Buyer_22441
C23442,10.47,2022-04-07,Buyer_22442
C23443,38.28,2023-05-18,Buyer_22443
C23444,22.58,2023-04-28,Buyer_22444
C23445,32.98,2023-07-28,Buyer_22445
C23446,2.27,2022-01-19,Buyer_22446
C23447,2.83,2022-09-29,Buyer_22447
C23448,28.52,2023-02-14,Buyer_22448
C23449,40.35,2023-07-24,Buyer_22449
C23450,32.11,2023-06-22,Buyer_22450
C23451,22.76,2022-08-22,Buyer_22451
C23452,26.97,2023-03-08,Buyer_22452
C23453,25.4,2023-11-18,Buyer_22453
C23454,26.73,2022-06-15,Buyer_22454
C23455,3.23,2022-04-11,Buyer_22455
C23456,14.36,2022-11-06,Buyer_22456
C23457,40.78,2022-09-10,Buyer_22457
C23458,42,2023-11-09,Buyer_22458
C23459,5.97,2022-01-01,Buyer_22459
C23460,11.08,2023-03-04,Buyer_22460
C23461,15.33,2023-02-27,Buyer_22461
C23462,48.74,2023-03-31,Buyer_22462
C23463,30.93,2023-04-22,Buyer_22463
C23464,40.7,2023-10-18,Buyer_22464
C23465,4.82,2022-08-31,Buyer_22465
C23466,22.33,2023-03-30,Buyer_22466
C23467,29.72,2023-02-22,Buyer_22467
C23468,30.97,2022-03-31,Buyer_22468
C23469,46.77,2022-12-01,Buyer_22469
C23470,18.57,2023-12-09,Buyer_22470
C23471,40.9,2022-08-30,Buyer_22471
C23472,5.76,2022-08-09,Buyer_22472
C23473,35.61,2023-09-28,Buyer_22473
C23474,8.47,2023-05-05,Buyer_22474
C23475,21.3,2022-01-14,Buyer_22475
C23476,20.37,2023-12-10,Buyer_22476
C23477,8.61,2022-01-06,Buyer_22477
C23478,26.77,2023-02-22,Buyer_22478
C23479,15.98,2022-01-04,Buyer_22479
C23480,30.13,2022-11-16,Buyer_22480
C23481,20.26,2022-05-07,Buyer_22481
C23482,4.57,2022-02-15,Buyer_22482
C23483,19.35,2022-02-14,Buyer_22483
C23484,13.74,2023-02-05,Buyer_22484
C23485,38.44,2022-12-09,Buyer_22485
C23486,49.29,2023-01-27,Buyer_22486
C23487,42.09,2023-04-02,Buyer_22487
C23488,3.27,2023-02-20,Buyer_22488
C23489,47.58,2023-01-08,Buyer_22489
C23490,22.88,2022-05-05,Buyer_22490
C23491,43.59,2022-09-23,Buyer_22491
C23492,37.07,2023-03-04,Buyer_22492
C23493,7.37,2022-08-27,Buyer_22493
C23494,7.4,2022-08-02,Buyer_22494
C23495,45.36,2023-05-29,Buyer_22495
C23496,14.96,2022-02-16,Buyer_22496
C23497,33.79,2023-03-12,Buyer_22497
C23498,26.55,2023-01-22,Buyer_22498
C23499,35.82,2023-04-01,Buyer_22499
C23500,39.95,2023-11-18,Buyer_22500
C23501,46.68,2022-08-09,Buyer_22501
C23502,14.35,2022-12-05,Buyer_22502
C23503,8.85,2023-06-26,Buyer_22503
C23504,48.42,2023-07-15,Buyer_22504
C23505,9.97,2022-07-10,Buyer_22505
C23506,42.28,2022-10-27,Buyer_22506
C23507,46.94,2022-05-04,Buyer_22507
C23508,44.15,2022-06-08,Buyer_22508
C23509,15.6,2022-01-31,Buyer_22509
C23510,39.81,2022-10-01,Buyer_22510
C23511,20.67,2023-11-16,Buyer_22511
C23512,29.19,2023-01-18,Buyer_22512
C23513,3.61,2022-11-07,Buyer_22513
C23514,25.72,2023-08-30,Buyer_22514
C23515,19.09,2023-12-21,Buyer_22515
C23516,47.04,2022-05-24,Buyer_22516
C23517,39.05,2023-07-23,Buyer_22517
C23518,8.34,2022-10-10,Buyer_22518
C23519,47.32,2022-01-17,Buyer_22519
C23520,18.25,2022-06-17,Buyer_22520
C23521,6.85,2023-01-09,Buyer_22521
C23522,11.79,2022-11-23,Buyer_22522
C23523,12.45,2023-11-30,Buyer_22523
C23524,40.63,2022-05-13,Buyer_22524
C23525,7.78,2022-03-31,Buyer_22525
C23526,48.46,2023-09-21,Buyer_22526
C23527,7.39,2022-12-31,Buyer_22527
C23528,30.63,2023-12-07,Buyer_22528
C23529,16.49,2023-03-04,Buyer_22529
C23530,8.06,2023-06-02,Buyer_22530
C23531,19.96,2022-06-07,Buyer_22531
C23532,6.34,2022-09-15,Buyer_22532
C23533,22.24,2022-08-23,Buyer_22533
C23534,36.27,2022-12-18,Buyer_22534
C23535,27.35,2023-10-11,Buyer_22535
C23536,42.61,2023-11-07,Buyer_22536
C23537,24.49,2022-02-21,Buyer_22537
C23538,8.86,2023-03-16,Buyer_22538
C23539,20.79,2022-06-20,Buyer_22539
C23540,25.02,2022-03-17,Buyer_22540
C23541,7.13,2022-11-04,Buyer_22541
C23542,4.27,2023-04-15,Buyer_22542
C23543,3.19,2023-03-20,Buyer_22543
C23544,43.63,2023-01-07,Buyer_22544
C23545,25.92,2023-07-10,Buyer_22545
C23546,5.19,2023-12-15,Buyer_22546
C23547,9.91,2023-09-09,Buyer_22547
C23548,31.52,2023-06-26,Buyer_22548
C23549,28.3,2023-11-06,Buyer_22549
C23550,31.79,2022-01-30,Buyer_22550
C23551,4.03,2023-08-21,Buyer_22551
C23552,9.27,2022-02-13,Buyer_22552
C23553,49.51,2023-08-08,Buyer_22553
C23554,26.04,2022-08-09,Buyer_22554
C23555,8.05,2022-12-15,Buyer_22555
C23556,39.63,2022-08-25,Buyer_22556
C23557,38.49,2022-01-05,Buyer_22557
C23558,21.96,2022-11-22,Buyer_22558
C23559,43.78,2023-08-10,Buyer_22559
C23560,15.39,2022-05-30,Buyer_22560
C23561,29.76,2023-01-12,Buyer_22561
C23562,43.2,2023-06-23,Buyer_22562
C23563,43.92,2022-05-19,Buyer_22563
C23564,33.79,2023-01-04,Buyer_22564
C23565,9.49,2023-11-08,Buyer_22565
C23566,3.56,2023-04-25,Buyer_22566
C23567,32.67,2023-09-01,Buyer_22567
C23568,23.11,2022-02-28,Buyer_22568
C23569,19.13,2023-02-04,Buyer_22569
C23570,33.53,2023-12-08,Buyer_22570
C23571,47.66,2022-04-17,Buyer_22571
C23572,10.6,2022-12-23,Buyer_22572
C23573,38.39,2022-12-24,Buyer_22573
C23574,20.49,2023-09-05,Buyer_22574
C23575,7.19,2023-02-03,Buyer_22575
C23576,12.52,2022-09-23,Buyer_22576
C23577,10.65,2022-12-22,Buyer_22577
C23578,24.11,2023-04-16,Buyer_22578
C23579,39.42,2023-08-15,Buyer_22579
C23580,33.99,2022-11-18,Buyer_22580
C23581,20.31,2023-08-19,Buyer_22581
C23582,11.94,2022-05-28,Buyer_22582
C23583,31.38,2022-04-19,Buyer_22583
C23584,6.53,2022-04-15,Buyer_22584
C23585,49.91,2023-12-19,Buyer_22585
C23586,20.68,2022-02-15,Buyer_22586
C23587,26.95,2023-01-20,Buyer_22587
C23588,31.33,2023-01-17,Buyer_22588
C23589,28.29,2022-03-23,Buyer_22589
C23590,24.21,2022-10-17,Buyer_22590
C23591,49.38,2023-01-06,Buyer_22591
C23592,10.29,2023-07-06,Buyer_22592
C23593,37.58,2023-07-26,Buyer_22593
C23594,5.86,2023-10-01,Buyer_22594
C23595,34.9,2023-04-09,Buyer_22595
C23596,6.23,2022-08-14,Buyer_22596
C23597,43.39,2022-10-30,Buyer_22597
C23598,27.65,2022-09-01,Buyer_22598
C23599,42.08,2022-02-15,Buyer_22599
C23600,10.61,2023-10-30,Buyer_22600
C23601,30.57,2022-04-20,Buyer_22601
C23602,18.47,2022-10-09,Buyer_22602
C23603,23.9,2022-02-05,Buyer_22603
C23604,7.67,2023-07-19,Buyer_22604
C23605,48.63,2023-07-11,Buyer_22605
