Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Color,Owner_Type,Mileage_kmpl,Price_Lakh
C27714,Renault,Innova,2009,Diesel,Manual,Green,Fourth,21.93,10.36
C27715,Ford,Duster,2021,CNG,Manual,White,Third,10.78,42.03
C27716,Maruti,Duster,2015,Electric,Manual,Green,First,13.17,12.74
C27717,Maruti,Creta,2021,Petrol,Automatic,Red,First,22.04,13.88
C27718,Toyota,XUV500,2006,Electric,Automatic,Green,First,10.96,6.22
C27719,Renault,City,2015,Diesel,Manual,Blue,Third,12.98,19.29
C27720,Volkswagen,Innova,2024,Diesel,Automatic,White,First,15.61,41.42
C27721,Maruti,Innova,2005,Electric,Automatic,Blue,First,17.04,42.07
C27722,Honda,Ecosport,2014,Electric,Manual,Black,Third,13.17,8.49
C27723,Honda,XUV500,2023,Petrol,Automatic,Green,Fourth,14.55,43.1
C27724,Maruti,Seltos,2013,Electric,Manual,Blue,First,21.75,23.89
C27725,Ford,City,2006,CNG,Automatic,Red,Second,18.92,32.95
C27726,Ford,Ecosport,2012,Electric,Automatic,Silver,Third,24.51,33.52
C27727,Toyota,Duster,2013,CNG,Manual,Green,Second,13.66,24.36
C27728,Hyundai,Polo,2020,Electric,Automatic,Blue,Second,21.67,13.69
C27729,Toyota,Polo,2023,CNG,Automatic,Yellow,First,24.68,25.71
C27730,Renault,Duster,2019,Diesel,Manual,White,First,21.45,14.25
C27731,Mahindra,Nexon,2021,Diesel,Automatic,Grey,Third,18.84,25.02
C27732,Maruti,Seltos,2013,Hybrid,Manual,Black,Second,22.45,16.11
C27733,Renault,Creta,2009,CNG,Automatic,Grey,Second,18.37,7.71
C27734,Hyundai,Swift,2020,Petrol,Manual,Grey,Second,19.92,31.56
C27735,Hyundai,Duster,2021,Petrol,Automatic,Black,Fourth,13.83,20.81
C27736,Renault,Innova,2012,Diesel,Automatic,Silver,Second,21.45,12.78
C27737,Mahindra,Polo,2012,Electric,Automatic,Black,Third,13.25,34.36
C27738,Ford,Ecosport,2020,Hybrid,Automatic,Black,Second,21.68,38.19
C27739,Ford,XUV500,2018,Hybrid,Manual,Grey,Second,20.92,34.07
C27740,Mahindra,XUV500,2014,Petrol,Manual,Black,First,12.84,31.64
C27741,Tata,Polo,2015,Hybrid,Manual,Black,Fourth,19.34,9.1
C27742,Volkswagen,Ecosport,2022,Hybrid,Automatic,White,First,20.7,43.8
C27743,Honda,Creta,2023,Diesel,Manual,Black,Second,21.93,40.05
C27744,Toyota,Duster,2005,CNG,Manual,White,First,24.59,46.61
C27745,Kia,Ecosport,2015,Diesel,Automatic,Yellow,Third,21.74,16.98
C27746,Renault,Duster,2017,Petrol,Automatic,Yellow,First,19.29,35.25
C27747,Mahindra,Swift,2023,Electric,Automatic,Red,Fourth,15.3,17.33
C27748,Toyota,Duster,2008,Diesel,Automatic,Yellow,Second,10.51,49.94
C27749,Honda,Innova,2006,CNG,Automatic,Blue,Second,14.15,10.51
C27750,Volkswagen,Ecosport,2021,Petrol,Automatic,White,Fourth,17.32,4.53
C27751,Hyundai,Duster,2024,Petrol,Manual,Green,Fourth,10.33,42.42
C27752,Kia,Duster,2005,Hybrid,Manual,Yellow,First,14.88,26.07
C27753,Toyota,Seltos,2018,Electric,Automatic,Green,Fourth,11.08,48.37
C27754,Kia,Duster,2023,Electric,Manual,Blue,Third,14.07,20.74
C27755,Renault,Polo,2024,CNG,Automatic,Green,Third,15.47,49.82
C27756,Hyundai,Ecosport,2019,Diesel,Manual,Black,First,14.88,23.03
C27757,Honda,Creta,2009,Diesel,Automatic,Green,First,12.4,26
C27758,Hyundai,Swift,2018,Hybrid,Automatic,Red,Fourth,22.6,19.12
C27759,Honda,Polo,2009,CNG,Automatic,Blue,Fourth,19.17,16.29
C27760,Maruti,Creta,2009,Electric,Automatic,White,First,20.66,8.22
C27761,Honda,Creta,2021,Diesel,Automatic,Silver,First,20.85,43.1
C27762,Maruti,XUV500,2013,Electric,Manual,Grey,Third,19.85,8.63
C27763,Mahindra,XUV500,2007,CNG,Automatic,Black,First,23.09,16.02
C27764,Ford,Duster,2021,CNG,Manual,Green,Fourth,16.37,46.25
C27765,Maruti,Nexon,2016,Electric,Manual,Red,Third,18.89,43.33
C27766,Hyundai,Swift,2018,Diesel,Automatic,Grey,Third,14.34,23.67
C27767,Mahindra,Swift,2009,CNG,Automatic,White,Third,14.29,22.98
C27768,Renault,Duster,2023,Electric,Automatic,Grey,Second,17.74,14.78
C27769,Hyundai,Creta,2009,Hybrid,Manual,Yellow,Third,23.14,16.74
C27770,Renault,Creta,2019,Petrol,Automatic,Green,Third,10.51,26.25
C27771,Hyundai,Nexon,2017,Electric,Automatic,Red,Fourth,18.89,47.29
C27772,Hyundai,Seltos,2006,Electric,Automatic,Yellow,Third,17.79,49.69
C27773,Ford,XUV500,2022,Diesel,Automatic,Blue,Second,11.41,34.52
C27774,Hyundai,XUV500,2022,CNG,Automatic,Grey,Third,12.4,32.9
C27775,Volkswagen,City,2014,CNG,Manual,Yellow,Third,13.81,34.27
C27776,Maruti,Duster,2008,Diesel,Manual,Yellow,Second,19.1,20.66
C27777,Toyota,Duster,2023,CNG,Manual,Blue,Second,23.9,21.81
C27778,Tata,Duster,2005,Electric,Automatic,Blue,Third,20.73,34.11
C27779,Maruti,Duster,2012,Diesel,Automatic,Red,Second,24.2,41.49
C27780,Volkswagen,Innova,2019,Diesel,Manual,Grey,Third,23.53,18.6
C27781,Honda,City,2017,Diesel,Manual,Yellow,Second,16.14,46.57
C27782,Renault,Ecosport,2005,Hybrid,Manual,Red,Fourth,12.31,41.32
C27783,Honda,Polo,2017,Diesel,Automatic,Yellow,Fourth,13.87,11.01
C27784,Honda,Creta,2012,CNG,Manual,Red,Third,13.05,29.08
C27785,Renault,XUV500,2012,Electric,Manual,Silver,First,11.31,35.45
C27786,Tata,Creta,2008,Petrol,Automatic,Red,Fourth,13.8,28
C27787,Maruti,Nexon,2021,Hybrid,Manual,Red,Fourth,23.01,10.16
C27788,Volkswagen,Innova,2023,CNG,Automatic,Yellow,First,13.11,24.34
C27789,Renault,City,2024,Petrol,Manual,Black,Fourth,17.52,21.25
C27790,Maruti,XUV500,2019,Diesel,Automatic,Grey,Third,10.55,36.84
C27791,Maruti,City,2022,Diesel,Automatic,Red,Third,21.3,11.28
C27792,Maruti,XUV500,2023,Petrol,Automatic,Red,Fourth,20.7,40.03
C27793,Tata,Duster,2009,Diesel,Manual,Grey,Third,16.93,17.2
C27794,Maruti,Polo,2023,Petrol,Manual,Green,First,24.28,42.65
C27795,Honda,Polo,2017,Diesel,Automatic,Green,Fourth,12.42,22.35
C27796,Honda,Ecosport,2012,Electric,Automatic,Green,Second,21.34,4.24
C27797,Volkswagen,Duster,2023,Hybrid,Automatic,Red,Fourth,15.41,5.76
C27798,Honda,Swift,2017,CNG,Manual,Red,Fourth,14.39,30.6
C27799,Kia,XUV500,2005,Hybrid,Automatic,Black,Third,13.52,14.74
C27800,Ford,City,2005,Electric,Automatic,Silver,Third,18.7,34.01
C27801,Hyundai,XUV500,2019,Diesel,Manual,Black,Second,21.36,32.93
C27802,Honda,Innova,2012,Hybrid,Manual,Yellow,Second,14.21,20.03
C27803,Honda,Innova,2023,Hybrid,Manual,Black,First,18,18.34
C27804,Tata,Duster,2008,Diesel,Manual,White,Second,23.92,44.98
C27805,Tata,City,2011,Electric,Manual,Grey,Fourth,17.69,37.61
C27806,Hyundai,Ecosport,2011,Petrol,Manual,Yellow,Third,22.1,10.53
C27807,Volkswagen,Ecosport,2023,Petrol,Automatic,Yellow,Third,23.91,45.43
C27808,Honda,City,2015,CNG,Manual,Green,Fourth,10.16,42.04
C27809,Toyota,XUV500,2022,Diesel,Automatic,Grey,Second,20.53,11.13
C27810,Volkswagen,Swift,2020,Petrol,Manual,Black,Third,18.28,4.17
C27811,Renault,Swift,2005,Hybrid,Manual,Silver,Third,20.21,14.69
C27812,Hyundai,Nexon,2016,Electric,Automatic,Red,Fourth,24.68,13.03
C27813,Honda,Creta,2009,Hybrid,Automatic,Blue,Third,17.31,28.91
C27814,Tata,Nexon,2008,Petrol,Automatic,Silver,Fourth,10.98,39.3
C27815,Hyundai,Seltos,2010,Hybrid,Manual,Black,Third,15.08,22.12
C27816,Renault,Swift,2012,Petrol,Automatic,Silver,Fourth,23.47,31.5
C27817,Tata,XUV500,2017,CNG,Automatic,Grey,First,18.37,22.42
C27818,Hyundai,Creta,2015,Electric,Automatic,Green,Fourth,19.72,46.54
C27819,Ford,Duster,2008,Diesel,Automatic,Blue,Fourth,15.95,10.66
C27820,Hyundai,Seltos,2009,Hybrid,Automatic,Yellow,First,19.72,31.56
C27821,Tata,Swift,2010,CNG,Automatic,Red,Third,24.34,35.45
C27822,Hyundai,City,2019,Electric,Manual,Red,Second,15.81,42.18
C27823,Renault,City,2022,Electric,Manual,White,Third,17.26,28.5
C27824,Kia,XUV500,2022,Hybrid,Manual,White,Second,15.26,23.55
C27825,Ford,Swift,2009,Hybrid,Manual,Silver,Fourth,20.62,49.4
C27826,Toyota,City,2010,Diesel,Manual,Yellow,Fourth,23.07,14.69
C27827,Renault,City,2019,CNG,Automatic,Yellow,Fourth,15.73,44.41
C27828,Toyota,XUV500,2017,Diesel,Automatic,Black,First,22.8,47.13
C27829,Kia,City,2013,CNG,Automatic,Blue,First,17.68,41.96
C27830,Maruti,Seltos,2015,Hybrid,Automatic,Green,Third,14.12,7.99
C27831,Tata,Ecosport,2010,Hybrid,Automatic,Black,Second,15.18,29.02
C27832,Volkswagen,Seltos,2021,Diesel,Manual,Red,Third,11.06,30.24
C27833,Honda,XUV500,2017,Petrol,Automatic,Yellow,Fourth,17.87,20.81
C27834,Tata,Duster,2010,Electric,Manual,Blue,Third,23.54,13.28
C27835,Toyota,Swift,2020,CNG,Manual,White,Third,11.83,38.74
C27836,Honda,City,2010,Diesel,Automatic,Yellow,Second,16.2,33.41
C27837,Mahindra,Duster,2019,Electric,Automatic,Grey,Third,22.16,19.01
C27838,Hyundai,Seltos,2018,CNG,Automatic,Grey,Fourth,16.71,25.86
C27839,Renault,City,2014,Electric,Manual,Black,Second,15.8,47.51
C27840,Renault,XUV500,2023,Hybrid,Automatic,Blue,Fourth,21.41,20.68
C27841,Volkswagen,Innova,2019,CNG,Automatic,White,Fourth,22.23,39.71
C27842,Hyundai,Duster,2023,Petrol,Automatic,Blue,First,14.23,37.92
C27843,Honda,Ecosport,2018,Electric,Automatic,Black,Third,19.07,33.87
C27844,Kia,Creta,2023,Electric,Manual,Black,Second,15.44,44.12
C27845,Tata,Innova,2008,Diesel,Manual,Black,First,23.57,16.84
C27846,Honda,City,2012,Petrol,Manual,Blue,First,10.24,29.79
C27847,Honda,XUV500,2022,CNG,Manual,Black,Second,16.13,14.15
C27848,Honda,XUV500,2008,Hybrid,Manual,White,Fourth,16.36,21.97
C27849,Ford,Duster,2010,Electric,Manual,Black,First,19.78,47.94
C27850,Ford,Swift,2024,Petrol,Manual,Yellow,First,20.86,7.96
C27851,Hyundai,Nexon,2005,Electric,Automatic,Silver,Fourth,15.67,31.22
C27852,Tata,Swift,2021,Diesel,Manual,Green,Fourth,22.76,26.33
C27853,Hyundai,Duster,2015,Petrol,Manual,Green,First,12.22,19.71
C27854,Mahindra,Ecosport,2012,Electric,Automatic,Green,Second,24.54,32.16
C27855,Toyota,Duster,2012,CNG,Manual,White,First,16.12,48.92
C27856,Mahindra,Creta,2012,Hybrid,Manual,Grey,Second,17.63,49.47
C27857,Ford,Nexon,2020,Hybrid,Manual,Grey,Fourth,15.29,9.35
C27858,Renault,Creta,2015,Petrol,Automatic,Black,Third,24.91,8.6
C27859,Volkswagen,Swift,2020,Electric,Manual,Red,Second,15.7,38.67
C27860,Renault,Creta,2015,Petrol,Manual,Red,Fourth,21.61,17.04
C27861,Tata,Creta,2005,Petrol,Automatic,Yellow,Third,23.98,40.51
C27862,Ford,Nexon,2024,Electric,Manual,Silver,Fourth,21.21,39.16
C27863,Hyundai,Polo,2018,Electric,Manual,Red,Second,18.24,10.84
C27864,Toyota,Nexon,2010,CNG,Manual,Silver,First,23.83,28.1
C27865,Maruti,Creta,2013,CNG,Automatic,White,First,21.42,19.35
C27866,Mahindra,Nexon,2008,Hybrid,Automatic,Green,Fourth,16.26,40.13
C27867,Hyundai,Innova,2021,Diesel,Manual,Grey,Fourth,15.84,41.32
C27868,Renault,Polo,2022,Diesel,Automatic,Grey,Fourth,22.38,40.03
C27869,Ford,Ecosport,2012,Petrol,Manual,Blue,First,17.19,21.35
C27870,Tata,City,2014,Diesel,Manual,Silver,Second,21.93,9.11
C27871,Renault,XUV500,2006,Electric,Manual,Grey,First,15.42,9.77
C27872,Ford,Ecosport,2007,Electric,Automatic,Black,Second,23.02,42.2
C27873,Volkswagen,City,2009,Petrol,Manual,Yellow,Third,23.49,25.54
C27874,Mahindra,Swift,2024,Electric,Manual,Grey,First,16.53,29.03
C27875,Volkswagen,Nexon,2011,Hybrid,Manual,Red,First,17.35,41.69
C27876,Volkswagen,Seltos,2023,Electric,Manual,White,Second,22.49,20.99
C27877,Maruti,Seltos,2023,CNG,Automatic,Grey,Second,17.9,35.22
C27878,Toyota,Polo,2016,CNG,Manual,Blue,Third,15.62,44.25
C27879,Hyundai,Ecosport,2023,Hybrid,Manual,Black,Second,24.73,44.53
C27880,Hyundai,Polo,2009,CNG,Manual,Grey,Second,14.75,38.03
C27881,Mahindra,Swift,2021,Electric,Automatic,Blue,Third,24.46,30.71
C27882,Honda,Duster,2011,Electric,Manual,Blue,Second,16.74,42.56
C27883,Kia,Duster,2022,Hybrid,Manual,Green,Second,12.52,5.1
C27884,Toyota,Seltos,2013,Hybrid,Automatic,White,Third,20.54,49.32
C27885,Hyundai,Swift,2013,Petrol,Manual,Blue,First,17.66,45.36
C27886,Toyota,Polo,2010,Hybrid,Manual,Yellow,First,17.46,38.49
C27887,Volkswagen,Polo,2019,Hybrid,Manual,Blue,Third,12.1,20.64
C27888,Hyundai,Swift,2018,Electric,Automatic,Green,Second,17.57,23.65
C27889,Ford,Nexon,2007,Hybrid,Manual,Black,Second,13.62,19.51
C27890,Maruti,Creta,2009,Hybrid,Automatic,Silver,Fourth,22.69,33.61
C27891,Honda,Ecosport,2016,Electric,Manual,Blue,Second,12.89,24.92
C27892,Mahindra,Nexon,2012,Diesel,Automatic,Green,Second,22.96,34.36
C27893,Kia,City,2024,Electric,Automatic,Green,Third,10.03,42.36
C27894,Honda,Innova,2017,Petrol,Manual,Green,Fourth,13.3,18.85
C27895,Honda,XUV500,2012,CNG,Automatic,Silver,First,12.55,18.43
C27896,Toyota,Seltos,2019,Petrol,Manual,Red,Third,24.5,27.9
C27897,Hyundai,Seltos,2015,Diesel,Manual,Black,Second,16.38,8.81
C27898,Volkswagen,Creta,2019,Petrol,Automatic,Yellow,Fourth,13.28,29.45
C27899,Renault,Ecosport,2019,Hybrid,Manual,Grey,Third,22.63,40.16
C27900,Hyundai,Swift,2006,Hybrid,Automatic,Red,Fourth,24.8,28.63
C27901,Tata,Nexon,2012,Diesel,Automatic,Yellow,First,13.19,17.94
C27902,Kia,Innova,2022,Hybrid,Automatic,Silver,Third,14.59,35.93
C27903,Toyota,Ecosport,2016,Hybrid,Manual,Blue,Fourth,13.09,39.07
C27904,Toyota,Innova,2020,CNG,Manual,Black,Third,20.32,14.67
C27905,Mahindra,Duster,2017,Electric,Automatic,Red,Second,16.56,29.54
C27906,Volkswagen,Innova,2006,Petrol,Automatic,Silver,Third,18.65,33.26
C27907,Tata,Polo,2013,Petrol,Manual,Black,Third,14.37,20.41
C27908,Hyundai,Polo,2008,Electric,Automatic,Yellow,Second,22.03,49.74
C27909,Honda,Swift,2017,Hybrid,Automatic,Silver,Third,20.79,7.91
C27910,Maruti,Polo,2010,Electric,Automatic,Blue,First,14.42,46.17
C27911,Kia,City,2006,Electric,Manual,Red,Second,20.76,46.68
C27912,Toyota,Nexon,2012,Hybrid,Automatic,Green,Second,20.52,16.97
C27913,Kia,Duster,2016,Electric,Manual,White,Fourth,21.72,12.53
C27914,Kia,Polo,2016,Electric,Manual,Grey,Third,16.46,26.7
C27915,Tata,City,2005,Hybrid,Automatic,Yellow,Fourth,23.45,37.57
C27916,Mahindra,City,2022,Petrol,Manual,Red,Second,12.97,5.21
C27917,Kia,Seltos,2015,Petrol,Automatic,Black,Third,14.37,19.7
C27918,Ford,City,2006,Electric,Automatic,Grey,Third,21.32,17.61
C27919,Maruti,Swift,2013,Diesel,Manual,White,First,21.58,11.76
C27920,Honda,Ecosport,2012,Electric,Automatic,Black,Fourth,24.29,42.5
C27921,Toyota,XUV500,2006,Diesel,Manual,Blue,Fourth,10.39,32.33
C27922,Kia,Ecosport,2020,Diesel,Manual,Yellow,Second,17.66,43.42
C27923,Kia,XUV500,2024,Petrol,Manual,Blue,Second,23.17,16.22
C27924,Kia,Seltos,2009,Electric,Automatic,Grey,Third,22.47,22.91
C27925,Maruti,Seltos,2013,Electric,Automatic,Green,Fourth,23.61,36.47
C27926,Maruti,City,2020,Electric,Automatic,Blue,Third,15.3,38.81
C27927,Kia,Creta,2020,Diesel,Automatic,Silver,Third,23.16,45.96
C27928,Toyota,Swift,2022,Petrol,Automatic,Red,Second,12.19,41.91
C27929,Renault,Innova,2015,Diesel,Automatic,Blue,Second,16.81,10.99
C27930,Hyundai,Creta,2019,Hybrid,Automatic,Silver,Second,12.54,5.53
C27931,Toyota,Nexon,2021,Electric,Manual,Blue,Third,11.08,9.45
C27932,Renault,Duster,2024,Electric,Automatic,Grey,First,12.42,46.28
C27933,Kia,Seltos,2019,Diesel,Automatic,Silver,Third,11.87,33.51
C27934,Volkswagen,Ecosport,2010,Electric,Automatic,Grey,Second,17.77,47.13
C27935,Mahindra,Duster,2022,Electric,Automatic,Yellow,Third,24.51,42.9
C27936,Tata,Polo,2017,Petrol,Manual,Yellow,First,13.12,41.38
C27937,Hyundai,Ecosport,2015,CNG,Automatic,Silver,Second,12.26,13.41
C27938,Volkswagen,City,2024,Hybrid,Manual,Grey,Third,13.55,25.74
C27939,Kia,Nexon,2010,Petrol,Manual,Grey,First,15.22,20.96
C27940,Volkswagen,Polo,2013,Hybrid,Automatic,White,Second,18.3,5.27
C27941,Hyundai,Creta,2009,Electric,Automatic,Yellow,Fourth,16.88,28.9
C27942,Volkswagen,Creta,2005,Diesel,Manual,Red,First,13.41,48.44
C27943,Tata,Polo,2005,Diesel,Automatic,Black,Second,14.2,10.98
C27944,Toyota,Duster,2005,Diesel,Automatic,Red,Third,11.27,22.71
C27945,Maruti,Seltos,2010,Hybrid,Automatic,Grey,Second,17.41,46.04
C27946,Kia,Ecosport,2006,CNG,Automatic,Yellow,Third,12.46,23.93
C27947,Tata,Innova,2012,Diesel,Automatic,White,Fourth,13.76,26.58
C27948,Kia,Polo,2009,Electric,Automatic,Blue,Fourth,15.17,12.32
C27949,Renault,Seltos,2011,Electric,Automatic,Red,Fourth,18.32,42.03
C27950,Hyundai,Polo,2018,Electric,Automatic,Red,Third,22.46,13.51
C27951,Toyota,City,2014,Petrol,Manual,Green,Third,17.29,33.39
C27952,Renault,City,2024,CNG,Automatic,Red,Fourth,10.35,25.17
C27953,Toyota,Ecosport,2012,CNG,Automatic,Yellow,Fourth,24,14.79
C27954,Tata,Ecosport,2012,Diesel,Automatic,Blue,First,12.53,7.17
C27955,Volkswagen,Ecosport,2012,Diesel,Automatic,Green,Fourth,20.18,25.66
C27956,Hyundai,Swift,2020,Hybrid,Automatic,Yellow,First,23.71,35.29
C27957,Toyota,Seltos,2007,Petrol,Manual,Yellow,Third,10.68,33.34
C27958,Ford,Polo,2018,Petrol,Manual,Blue,Fourth,24.29,4.58
C27959,Renault,Innova,2007,Petrol,Automatic,Yellow,Third,19.23,29.53
C27960,Hyundai,Ecosport,2008,Petrol,Automatic,Black,Second,21.27,13.99
C27961,Tata,Swift,2015,Electric,Manual,Red,Fourth,19.2,3.92
C27962,Mahindra,Polo,2020,Electric,Manual,Yellow,First,18.59,30.58
C27963,Kia,Swift,2012,Diesel,Manual,White,Second,24.68,38.22
C27964,Hyundai,Duster,2019,Hybrid,Manual,Blue,Second,11.86,22.46
C27965,Volkswagen,Polo,2018,Diesel,Automatic,Blue,Third,17.69,29
C27966,Mahindra,Creta,2015,CNG,Manual,White,Fourth,16.67,5.94
C27967,Mahindra,XUV500,2013,Electric,Automatic,Yellow,First,16.09,5.13
C27968,Volkswagen,Nexon,2009,Petrol,Automatic,Red,Fourth,12.99,37
C27969,Volkswagen,Polo,2010,Electric,Manual,Silver,Third,19.27,13.85
C27970,Honda,Duster,2010,Diesel,Automatic,White,First,15.21,11.53
C27971,Maruti,Innova,2010,Diesel,Manual,Yellow,Third,10.53,29.56
C27972,Kia,Creta,2017,Petrol,Automatic,Blue,First,18.2,10.06
C27973,Maruti,Ecosport,2017,Diesel,Automatic,Grey,Third,13.26,35.25
C27974,Kia,XUV500,2013,Petrol,Automatic,Blue,Fourth,14.97,16.84
C27975,Kia,Creta,2011,Hybrid,Manual,Red,Fourth,20.4,24.94
C27976,Toyota,Ecosport,2016,Diesel,Automatic,Yellow,Second,13.76,23.62
C27977,Hyundai,Swift,2023,Petrol,Manual,Green,Fourth,15.85,32.3
C27978,Hyundai,XUV500,2022,Diesel,Manual,Grey,First,21.22,48.99
C27979,Ford,Polo,2010,Electric,Manual,Black,First,10.5,37.2
C27980,Ford,Nexon,2007,Electric,Manual,Red,Second,14.95,10.56
C27981,Renault,XUV500,2023,Electric,Manual,Red,Second,19.61,30.09
C27982,Tata,Ecosport,2008,Hybrid,Manual,Blue,Second,21,23.35
C27983,Maruti,Duster,2014,Electric,Automatic,Blue,Third,21.57,28.76
C27984,Hyundai,Ecosport,2017,Electric,Automatic,Red,First,12.32,39.72
C27985,Ford,XUV500,2023,Diesel,Manual,Blue,Fourth,14.84,26.81
C27986,Tata,Seltos,2005,CNG,Manual,Silver,Third,14.04,45.1
C27987,Maruti,Innova,2021,Petrol,Automatic,Grey,Third,21.51,20.5
C27988,Ford,Ecosport,2014,Diesel,Manual,White,Second,21.69,33.73
C27989,Renault,Ecosport,2015,Diesel,Manual,Green,Third,14.9,30.97
C27990,Maruti,Ecosport,2006,Petrol,Manual,Grey,First,13.46,46.85
C27991,Honda,XUV500,2015,Hybrid,Automatic,Yellow,Third,20.5,21.74
C27992,Ford,Polo,2015,Hybrid,Manual,Yellow,Second,11.61,19.2
C27993,Volkswagen,Seltos,2009,Petrol,Automatic,Black,Fourth,23.82,20.84
C27994,Ford,Creta,2012,Petrol,Manual,Silver,First,22.57,40.95
C27995,Mahindra,Duster,2022,Petrol,Automatic,Red,Second,15.31,47.89
C27996,Ford,Polo,2018,Petrol,Manual,Blue,Second,12.99,44.78
C27997,Toyota,Polo,2013,Electric,Automatic,Grey,Fourth,14.52,27.06
C27998,Tata,Polo,2013,Electric,Manual,Red,First,21.66,11.49
C27999,Honda,Duster,2014,Hybrid,Manual,Black,First,13.62,46.16
C28000,Maruti,XUV500,2022,Hybrid,Manual,Yellow,Second,11.34,4.58
C28001,Mahindra,Innova,2009,Petrol,Manual,Grey,Second,20.79,16.57
C28002,Renault,XUV500,2006,Electric,Automatic,Green,Second,21.11,19.75
C28003,Honda,Creta,2024,Electric,Manual,Red,Fourth,20.24,37.73
C28004,Maruti,Ecosport,2013,Petrol,Automatic,White,First,17.39,43.31
C28005,Maruti,City,2017,Diesel,Automatic,Red,Fourth,21.48,35.38
C28006,Honda,Swift,2010,Diesel,Manual,Black,Second,16.36,24.67
C28007,Kia,Ecosport,2011,Hybrid,Manual,Yellow,Fourth,10.13,39.32
C28008,Renault,Creta,2008,Diesel,Manual,Blue,Second,23.2,8.15
C28009,Renault,Seltos,2013,Electric,Manual,Blue,Second,15.3,15.75
C28010,Tata,XUV500,2011,CNG,Manual,Yellow,Third,12.44,48.63
C28011,Ford,Nexon,2005,Electric,Manual,Green,Third,23.72,44.58
C28012,Ford,Seltos,2023,Hybrid,Automatic,Blue,First,15.87,26.3
C28013,Ford,XUV500,2010,CNG,Manual,Black,Fourth,13.93,46.74
C28014,Maruti,Innova,2017,Hybrid,Manual,Black,Third,22.94,45.32
C28015,Renault,City,2016,CNG,Automatic,White,Third,13.07,21.61
C28016,Mahindra,Ecosport,2016,Hybrid,Automatic,White,Third,22.64,22.06
C28017,Honda,Ecosport,2013,Petrol,Automatic,Green,First,15.72,27.09
C28018,Kia,Polo,2017,CNG,Manual,Grey,Second,11.97,4.93
C28019,Tata,City,2023,CNG,Manual,Red,Second,15.77,36.31
C28020,Maruti,City,2010,Hybrid,Automatic,Grey,First,14.89,10.47
C28021,Maruti,Creta,2008,CNG,Automatic,Black,First,13.41,35.85
C28022,Kia,Nexon,2015,CNG,Manual,Blue,Third,20.18,5.76
C28023,Renault,City,2006,Diesel,Manual,Red,Second,17.48,4.9
C28024,Ford,Innova,2021,CNG,Automatic,Silver,Third,18.06,39.95
C28025,Tata,Nexon,2008,CNG,Manual,Yellow,First,21.01,3.17
C28026,Renault,City,2018,Petrol,Manual,Red,Third,11.28,12.55
C28027,Volkswagen,XUV500,2012,CNG,Manual,Yellow,First,12.4,42.98
C28028,Kia,Duster,2016,Electric,Automatic,Green,First,24.95,16.78
C28029,Mahindra,Creta,2021,Hybrid,Automatic,White,Fourth,12.63,29.19
C28030,Volkswagen,Ecosport,2009,Petrol,Automatic,White,Third,23.76,36.03
C28031,Mahindra,Nexon,2010,Petrol,Manual,Silver,Third,24.07,39.16
C28032,Volkswagen,Ecosport,2011,Petrol,Manual,Green,Second,19.01,10.26
C28033,Hyundai,Polo,2016,Diesel,Automatic,Grey,Third,22.79,37.16
C28034,Mahindra,Creta,2021,Diesel,Manual,Blue,First,20.36,48.45
C28035,Tata,Innova,2015,Electric,Manual,Blue,Fourth,18.89,41.77
C28036,Kia,Innova,2010,Petrol,Automatic,Yellow,Second,24.5,22.12
C28037,Honda,XUV500,2020,Hybrid,Automatic,Black,Second,17.4,26.93
C28038,Kia,Duster,2016,Petrol,Manual,White,First,23.88,10.83
C28039,Maruti,Duster,2020,Hybrid,Manual,Silver,Third,23.29,37.69
C28040,Tata,City,2015,Diesel,Manual,Red,Second,21.81,5.02
C28041,Tata,Polo,2006,CNG,Automatic,White,First,22.96,4.8
C28042,Tata,Seltos,2016,Electric,Manual,Grey,Fourth,16.31,8.14
C28043,Volkswagen,XUV500,2021,CNG,Manual,Black,Third,21.19,22.8
C28044,Mahindra,City,2013,Hybrid,Manual,Black,First,20.2,30.59
C28045,Maruti,XUV500,2011,Petrol,Manual,Red,Fourth,21.26,27.62
C28046,Ford,Seltos,2006,Petrol,Manual,Blue,Fourth,14,6.1
C28047,Kia,Duster,2017,Diesel,Automatic,Grey,First,14.66,49.32
C28048,Toyota,Polo,2009,Petrol,Automatic,Grey,Fourth,17.39,24.21
C28049,Renault,City,2020,Electric,Manual,Red,Fourth,10.45,6.12
C28050,Toyota,XUV500,2008,Electric,Manual,Blue,Third,10.51,11
C28051,Toyota,Nexon,2020,Electric,Automatic,Red,Second,10.61,46.48
C28052,Ford,Seltos,2007,CNG,Manual,Yellow,First,10.24,36.28
C28053,Volkswagen,Ecosport,2006,Diesel,Automatic,Black,Second,14.39,16.65
